Date,Plot-250,Plot-300,Plot-350,Plot-400,Plot-450,Plot-500,Plot-550,Plot-600 ,Plot-650,Plot-700,Plot-750,Plot-800 ,Plot-850 ,Plot-900 ,Plot-950 ,Plot-1000 
2014-11-21,23.355,22.742,22.475,,,,21.303,21.311,21.247,20.528,20.476,20.37,19.968,19.694,19.222,19.207
2014-11-22,22.565,22.098,21.867,,,,20.813,20.825,20.837,20.186,20.285,19.956,19.734,19.512,19.274,19.175
2014-11-23,23.245,22.734,22.498,,,,21.366,21.227,21.275,20.528,20.436,20.431,19.944,19.663,19.258,19.23
2014-11-24,23.109,22.585,22.298,,,,21.159,21.091,21.147,20.48,20.535,20.258,19.98,19.754,19.456,19.389
2014-11-25,23.012,22.549,22.266,,,,21.175,21.044,21.099,20.432,20.519,20.202,19.92,19.718,19.413,19.345
2014-11-26,22.894,22.399,22.131,,,,21,21.005,21.02,20.285,20.309,20.175,19.805,19.552,19.175,19.147
2014-11-27,21.937,21.312,21.037,,,,19.988,19.961,20.028,19.27,19.246,19.304,18.95,18.636,18.12,18.073
2014-11-28,21.605,21.115,20.9,,,,19.788,19.699,19.676,18.87,19.017,19.124,18.634,18.299,17.672,17.66
2014-11-29,22.235,21.689,21.502,,,,20.377,20.274,20.453,19.869,20.024,19.89,19.667,19.524,19.127,19.013
2014-11-30,22.592,22.114,21.822,,,,20.664,20.716,20.739,20.032,20.084,19.997,19.735,19.489,18.989,18.806
2014-12-01,22.538,22.027,21.776,,,,20.675,20.635,20.547,19.865,19.924,19.722,19.393,19.107,18.731,18.624
2014-12-02,22.494,22.047,21.732,,,,20.563,20.492,20.44,19.663,19.793,19.619,19.238,18.949,18.592,18.501
2014-12-03,22.718,22.123,21.9,,,,20.79,20.842,20.702,20.035,20.083,19.901,19.611,19.325,18.941,18.909
2014-12-04,22.362,21.82,21.617,,,,20.523,20.543,20.523,19.801,19.869,19.647,19.306,19.052,18.723,18.616
2014-12-05,22.542,22.031,21.86,,,,20.631,20.583,20.563,19.857,19.817,19.817,19.508,19.131,18.64,18.315
2014-12-06,22.1,21.578,21.434,,,,20.151,20.075,20.047,19.369,19.326,19.429,19.016,18.687,18.255,17.942
2014-12-07,21.333,20.811,20.601,,,,19.128,19.125,19.191,18.517,18.454,18.355,18.045,17.783,17.383,17.093
2014-12-08,20.447,19.97,19.838,,,,18.212,18.232,18.235,17.43,17.617,17.013,16.758,16.786,16.389,16.342
2014-12-09,21.016,20.558,20.498,,,,19.168,18.993,18.985,18.196,18.37,18.189,18.022,17.847,17.359,17.343
2014-12-10,21.863,21.32,21.265,,,,20.092,19.791,20.037,19.283,19.513,19.438,19.013,18.795,18.366,18.105
2014-12-11,22.242,21.644,21.547,,,,20.398,20.538,20.485,19.735,19.707,19.714,19.344,18.906,18.327,18.204
2014-12-12,22.704,22.189,21.997,,,,20.802,21.07,20.838,20.139,20.04,19.962,19.732,19.247,18.739,18.775
2014-12-13,22.752,22.438,22.333,,,,21.156,21.075,20.771,19.83,19.925,19.681,19.295,18.906,18.331,18.307
2014-12-14,22.457,22.103,21.914,,,,21.229,21.22,20.839,20.045,20.1,19.872,19.697,19.252,18.628,18.549
2014-12-15,21.959,21.498,21.243,,,,20.024,19.96,19.944,19.274,19.361,19.266,18.905,18.588,18.239,18.01
2014-12-16,21.621,21.135,20.94,,,,19.841,19.773,19.777,19.135,19.238,18.858,18.64,18.418,18.144,18.018
2014-12-17,22.239,21.637,21.442,,,,20.151,20.051,20.036,19.298,19.159,19.108,18.779,18.402,17.966,17.772
2014-12-18,21.327,20.719,20.52,,,,19.322,19.231,19.219,18.533,18.43,18.374,17.946,17.597,17.181,17.106
2014-12-19,22.172,21.539,21.279,,,,20.143,19.918,19.853,19.183,18.818,18.772,18.442,18.121,17.57,17.486
2014-12-20,22.468,21.863,21.671,,,,20.513,20.395,20.251,19.536,19.203,19.357,19.089,18.592,17.966,17.954
2014-12-21,22.522,21.881,21.566,,,,20.087,20.025,19.814,19.092,18.85,18.863,18.593,18.101,17.506,17.383
2014-12-22,22.756,22.101,21.941,,,,20.676,20.764,20.529,19.901,19.695,19.749,19.442,18.894,18.481,18.604
2014-12-23,22.702,22.036,21.848,,,,20.635,20.579,20.536,19.817,19.667,19.441,19.107,18.846,18.525,18.56
2014-12-24,22.455,21.773,21.602,,,,20.191,20.195,20.004,19.354,19.147,18.985,18.592,18.176,17.673,17.518
2014-12-25,21.712,21.275,21.004,,,,19.837,19.77,19.781,19.115,19.163,18.842,18.537,18.299,17.954,17.827
2014-12-26,21.916,21.403,21.1,,,,19.996,19.913,19.913,19.266,19.163,18.981,18.711,18.382,17.919,17.887
2014-12-27,21.646,21.26,21.025,,,,19.655,19.476,19.508,18.858,18.556,18.509,18.049,17.716,17.232,17.081
2014-12-28,21.98,21.626,21.319,,,,19.897,19.738,19.825,19.088,18.901,18.819,18.279,17.871,17.467,17.276
2014-12-29,22.336,22.023,21.718,,,,20.529,20.5,20.234,19.544,19.369,19.375,18.93,18.477,18.124,18.267
2014-12-30,22.335,21.941,21.657,,,,20.341,20.474,20.357,19.603,19.492,19.365,19.032,18.691,18.239,18.208
2014-12-31,22.494,22.12,21.848,,,,20.615,20.345,20.397,19.69,19.524,19.386,18.969,18.676,18.37,18.446
2015-01-01,23.026,22.443,22.306,,,,20.953,20.742,20.718,20.02,19.782,19.687,19.258,18.941,18.438,18.454
2015-01-02,22.645,22.126,21.975,,,,20.802,20.583,20.631,19.94,19.682,19.468,19.116,18.783,18.386,18.279
2015-01-03,22.039,21.478,21.39,,,,19.892,19.702,19.797,19.088,18.937,18.616,18.291,18.033,17.657,17.518
2015-01-04,22.326,21.764,21.557,,,,20.008,19.821,19.956,19.226,19.048,18.814,18.493,18.192,17.78,17.637
2015-01-05,22.007,21.486,21.267,,,,19.94,19.77,19.837,19.159,19.044,18.735,18.402,18.152,17.803,17.685
2015-01-06,22.084,21.546,21.148,,,,19.849,19.702,19.786,19.115,19.016,18.866,18.501,18.204,17.712,17.617
2015-01-07,21.946,21.408,21.077,,,,19.881,19.957,19.857,19.167,18.961,18.938,18.521,18.113,17.605,17.768
2015-01-08,22.04,21.313,21.065,,,,19.842,20.016,19.822,19.084,18.898,18.867,18.553,18.116,17.586,17.665
2015-01-09,21.398,20.865,20.571,,,,19.397,19.353,19.353,18.652,18.707,18.469,18.224,17.906,17.534,17.49
2015-01-10,21.971,21.564,21.181,,,,20.163,20.252,20.1,19.433,19.397,19.342,18.925,18.608,18.311,18.442
2015-01-11,22.155,21.601,21.267,,,,20.071,20.119,20.043,19.413,19.452,19.254,18.981,18.672,18.232,18.2
2015-01-12,21.987,21.462,21.183,,,,19.944,19.825,19.904,19.23,19.25,18.961,18.668,18.422,18.156,18.176
2015-01-13,22.259,21.653,21.43,,,,20.051,19.913,19.944,19.294,19.1,18.874,18.461,18.228,17.934,18.018
2015-01-14,22.092,21.621,21.311,,,,20.182,20.04,20.044,19.223,19.314,19.076,18.703,18.422,18.247,18.342
2015-01-15,22.647,22.235,21.902,,,,20.56,20.395,20.31,19.433,19.456,19.263,18.846,18.6,18.35,18.438
2015-01-16,22.522,22.119,21.807,,,,20.541,20.423,20.362,19.413,19.35,19.267,18.823,18.462,17.974,18.017
2015-01-17,22.598,21.964,21.765,,,,20.389,20.076,20.016,19.425,19.56,19.112,18.802,18.513,18.117,17.978
2015-01-18,21.606,21.188,20.93,,,,19.6,19.536,19.544,18.858,18.905,18.743,18.386,18.101,17.653,17.415
2015-01-19,21.174,20.673,20.478,,,,18.818,18.676,18.68,18.045,18.184,17.68,17.394,17.235,16.918,16.914
2015-01-20,21.121,20.568,20.425,,,,19.223,19.076,19.163,18.565,18.517,18.426,18.093,17.803,17.32,17.101
2015-01-21,21.657,21.231,21.108,,,,19.776,19.855,19.624,18.779,18.819,18.814,18.506,18.196,17.538,17.68
2015-01-22,21.549,21.052,20.782,,,,19.595,19.524,19.555,18.889,18.965,18.719,18.406,18.14,17.843,17.697
2015-01-23,21.785,21.275,21.052,,,,19.992,19.928,19.948,19.318,19.421,19.135,18.938,18.656,18.374,18.287
2015-01-24,21.522,21.184,20.985,,,,19.94,19.671,19.774,19.028,19.012,18.806,18.418,18.204,18.041,18.01
2015-01-25,21.532,21.146,20.994,,,,19.826,19.62,19.73,18.806,18.854,18.831,18.41,18.133,17.756,17.867
2015-01-26,22.098,21.739,21.463,,,,20.461,20.177,20.032,19.147,19.084,19.17,18.632,18.192,17.76,17.867
2015-01-27,22.668,22.456,22.244,,,,21.168,20.8,20.608,19.512,19.572,19.398,19.084,18.652,18.22,18.208
2015-01-28,22.047,21.817,21.541,,,,20.307,20.034,20.029,19.037,19.164,19.183,18.764,18.252,17.601,17.569
2015-01-29,21.535,21.033,20.81,,,,19.58,19.572,19.738,18.977,18.969,19.069,18.513,18.16,17.538,17.542
2015-01-30,21.551,21.013,20.695,,,,19.314,19.338,19.437,18.691,18.672,18.573,18.176,17.863,17.419,17.3
2015-01-31,21.887,21.393,21.114,,,,19.711,20.09,19.886,19.12,19.037,19.364,18.839,18.343,17.688,17.692
2015-02-01,21.1,20.659,20.401,,,,19.056,18.985,18.937,18.267,18.267,18.014,17.633,17.316,16.987,16.844
2015-02-02,21.558,21.001,20.695,,,,19.227,19.199,19.187,18.553,18.398,18.156,17.767,17.514,17.201,17.121
2015-02-03,22.273,21.734,21.539,,,,20.222,20.275,20.139,19.473,19.496,19.422,18.941,18.687,18.358,18.462
2015-02-04,22.358,21.899,21.672,,,,20.374,20.538,20.374,19.619,19.461,19.704,19.085,18.636,18.129,18.255
2015-02-05,21.783,21.5,21.177,,,,20.072,20.165,19.961,19.171,19.068,19.285,18.601,18.164,17.689,18.022
2015-02-06,22.103,21.748,21.557,,,,20.395,20.098,20.054,19.017,19.073,19.303,18.745,18.256,17.553,17.498
2015-02-07,22.007,21.521,21.262,,,,19.62,19.666,19.557,18.775,18.882,18.959,18.355,17.974,17.478,17.227
2015-02-08,22.401,21.919,21.571,,,,20.104,20.311,20.319,19.532,19.405,19.811,19.014,18.466,17.89,17.823
2015-02-09,21.707,21.357,21.134,,,,19.973,19.767,19.842,19.036,18.997,19.211,18.434,18.228,17.883,17.962
2015-02-10,22.892,22.638,22.293,,,,20.998,20.764,20.708,19.826,19.687,19.849,19.144,18.755,18.358,18.327
2015-02-11,23.831,24.011,23.548,,,,22.046,21.773,21.681,20.534,20.394,20.935,20.019,19.577,18.695,18.597
2015-02-12,22.016,21.553,21.235,,,,19.813,19.73,19.674,18.973,18.973,18.838,18.438,18.069,17.76,17.55
2015-02-13,22.754,22.399,22.055,,,,20.736,20.677,20.608,19.905,19.885,19.972,19.171,18.949,18.604,18.509
2015-02-14,22.331,21.996,21.705,,,,20.837,20.381,20.377,19.627,19.67,19.361,18.846,18.636,18.39,18.311
2015-02-15,21.979,21.513,21.247,,,,19.984,19.809,19.857,19.199,19.218,19.06,18.719,18.489,18.164,17.942
2015-02-16,21.449,21.012,20.714,,,,19.627,19.547,19.448,18.822,18.886,18.584,18.307,18.049,17.824,17.601
2015-02-17,22.209,21.774,21.443,,,,20.322,20.108,20.251,19.513,19.338,19.919,18.906,18.549,18.2,18.434
2015-02-18,22.816,22.385,22.013,,,,20.576,20.401,20.389,19.734,19.488,19.848,18.937,18.588,18.22,18.358
2015-02-19,22.629,22.454,22.078,,,,20.855,20.625,20.685,19.827,19.648,20.519,19.255,18.842,18.45,18.64
2015-02-20,22.534,22.183,21.926,,,,20.783,20.526,20.51,19.716,19.557,20.655,19.328,18.72,18.105,18.402
2015-02-21,22.051,21.577,21.251,,,,20.004,19.952,19.968,19.25,19.302,19.489,18.81,18.501,18.053,18.017
2015-02-22,21.625,21.207,20.921,,,,19.67,19.575,19.639,18.921,19.02,18.83,18.489,18.216,17.819,17.752
2015-02-23,21.459,21.018,20.652,,,,19.421,19.346,19.453,18.664,18.719,19.354,18.287,17.902,17.451,17.566
2015-02-24,21.497,21.162,20.911,,,,19.671,19.572,19.64,18.989,18.771,19.753,18.414,18.033,17.578,17.887
2015-02-25,21.8,21.334,21.071,,,,19.842,19.675,19.755,19.029,18.913,19.668,18.494,18.133,17.784,18.033
2015-02-26,22.572,22.082,21.73,,,,20.23,20.052,20.032,19.473,19.175,19.442,18.676,18.2,17.807,18.014
2015-02-27,21.878,21.424,21.017,,,,19.607,19.52,19.568,18.906,18.707,18.787,18.172,17.891,17.431,17.522
2015-02-28,21.697,21.315,20.897,,,,19.643,19.552,19.599,18.917,18.989,18.818,18.458,18.224,17.772,17.685
2015-03-01,21.398,20.905,20.591,,,,19.207,19.02,19.234,18.481,18.513,18.434,18.01,17.688,17.197,17.05
2015-03-02,21.303,20.898,20.512,,,,19.155,19.048,19.147,18.378,18.469,19.192,18.065,17.649,17.034,17.034
2015-03-03,21.034,20.648,20.243,,,,18.862,18.743,18.87,18.128,18.152,18.341,17.609,17.24,16.828,16.669
2015-03-04,21.033,20.461,20.139,,,,18.723,18.58,18.715,18.037,18.049,17.942,17.569,17.256,16.748,16.594
2015-03-05,21.509,21.06,20.625,,,,19.005,18.977,19.168,18.573,18.295,19.051,17.871,17.486,16.852,16.756
2015-03-06,22.149,21.707,21.416,,,,19.615,19.604,19.786,19.148,18.822,20.12,18.518,18.065,17.24,17.205
2015-03-07,21.817,21.26,20.978,,,,19.393,19.266,19.286,18.703,18.493,18.617,17.99,17.637,17.026,16.947
2015-03-08,20.843,20.262,20.005,,,,18.521,18.438,18.505,17.871,17.768,17.796,17.276,17.034,16.474,16.311
2015-03-09,21.658,21.093,20.834,,,,19.46,19.334,19.488,18.802,18.711,18.723,18.188,17.895,17.435,17.49
2015-03-10,21.968,21.33,21.1,,,,19.631,19.381,19.512,18.767,18.806,18.553,18.243,17.974,17.593,17.502
2015-03-11,21.131,20.647,20.317,,,,18.945,18.747,18.814,18.148,18.101,17.74,17.486,17.252,16.951,16.772
2015-03-12,21.782,21.36,21.013,,,,19.56,19.433,19.465,18.739,18.672,19.308,18.271,17.95,17.252,17.125
2015-03-13,20.993,20.54,20.19,,,,18.89,18.779,18.735,18.025,18.176,17.934,17.558,17.308,16.891,16.764
2015-03-14,21.558,20.985,20.651,,,,19.215,18.993,19.131,18.374,18.327,18.105,17.768,17.51,16.983,16.84
2015-03-15,21.495,20.994,20.703,,,,19.262,19.207,19.294,18.565,18.41,18.622,17.879,17.605,17.074,17.117
2015-03-16,20.978,20.354,20.06,,,,18.731,18.676,18.79,18.085,18.014,17.994,17.51,17.252,16.772,16.645
2015-03-17,21.948,21.382,21.051,,,,19.636,19.7,19.78,19.192,18.811,20.377,18.53,18.197,17.296,17.066
2015-03-18,22.27,21.704,21.435,,,,20.129,20.011,20.114,19.631,19.156,20.631,18.916,18.614,17.859,17.931
2015-03-19,22.353,21.866,21.395,,,,20.109,19.994,20.09,19.646,19.346,20.725,18.983,18.705,17.97,18.117
2015-03-20,22.223,21.545,21.317,,,,19.957,19.819,19.91,19.152,18.89,19.424,18.339,17.914,17.292,17.149
2015-03-21,22.493,21.979,21.607,,,,20.179,20.108,19.969,19.108,19.005,19.333,18.367,17.97,17.308,17.169
2015-03-22,22.081,21.531,21.299,,,,20.117,20.182,20.458,19.793,19.522,20.744,19.135,18.657,17.914,17.736
2015-03-23,22.12,21.597,21.413,,,,20.076,19.93,19.925,19.183,19.235,19.228,18.43,18.204,17.791,17.859
2015-03-24,22.651,21.951,21.638,,,,20.081,19.966,20.009,19.2,19.267,19.673,18.577,18.375,17.871,17.815
2015-03-25,22.894,22.279,21.953,,,,20.582,20.563,20.691,19.939,19.728,20.756,19.38,19.046,18.105,18.061
2015-03-26,23.314,22.598,22.273,,,,20.747,20.668,20.485,19.683,19.568,19.749,18.83,18.485,17.815,17.736
2015-03-27,22.54,22.082,21.706,,,,20.075,19.957,20.052,19.334,19.207,19.65,18.557,18.263,17.895,18.077
2015-03-28,23.025,22.653,22.299,,,,20.585,20.406,20.342,19.795,19.489,19.894,18.906,18.569,18.021,18.081
2015-03-29,23.111,22.735,22.413,,,,20.821,20.623,20.667,19.772,19.636,20.602,19.226,18.951,18.176,18.398
2015-03-30,22.415,21.96,21.583,,,,19.947,19.832,19.896,19.208,19.113,20.056,18.543,18.288,17.478,17.486
2015-03-31,21.523,21.042,20.898,,,,19.508,19.382,19.441,18.715,18.648,19.18,17.851,17.617,16.971,17.22
2015-04-01,22.211,21.768,21.508,,,,20.024,19.85,19.874,19.172,18.989,19.764,18.45,18.164,17.546,17.764
2015-04-02,21.801,21.347,21.025,,,,19.683,19.663,19.722,19.084,19.088,19.045,18.513,18.279,17.843,17.764
2015-04-03,21.726,21.16,20.846,,,,19.215,19.068,19.163,18.481,18.291,18.22,17.625,17.427,16.788,16.594
2015-04-04,22.043,21.418,21.09,,,,19.584,19.489,19.473,18.803,18.592,18.942,18.109,17.788,17.201,17.113
2015-04-05,21.632,21.025,20.702,,,,19.207,19.192,19.267,18.581,18.608,18.9,18.327,18.029,17.323,17.176
2015-04-06,22.396,21.72,21.412,,,,19.98,19.933,19.957,19.251,19.187,19.279,18.624,18.434,17.891,17.922
2015-04-07,22.647,21.992,21.732,,,,20.088,20.04,20.104,19.441,19.259,19.507,18.803,18.561,17.875,17.839
2015-04-08,22.699,21.98,21.704,,,,20.144,19.953,20.164,19.505,19.37,20.098,18.966,18.66,17.863,17.795
2015-04-09,23.138,22.425,21.988,,,,20.187,20.204,20.287,18.312,18.217,19.789,18.966,,17.796,
2015-04-10,22.367,21.903,21.488,,,,20.036,20.004,20.008,,,,,,,
2015-04-11,23.022,22.417,22.072,,,,20.565,20.374,20.462,,,,,,,
2015-04-12,23.01,22.285,21.985,,,,20.357,20.127,20.21,,,,,,,
2015-04-13,22.85,22.166,21.83,,,,20.139,20.072,20.095,,,,,,,
2015-04-14,22.38,21.908,21.48,,,,20.032,19.901,19.949,,,,,,,
2015-04-15,22.354,21.681,21.389,,,,19.965,19.89,20.033,,,,,,,
2015-04-16,23.127,22.422,21.964,,,,20.427,20.396,20.428,,,,,,,
2015-04-17,22.484,21.953,21.546,,,,20.028,19.976,19.976,,,,,,,
2015-04-18,22.922,23.01,22.628,,,,21.334,21.02,21.051,,,,,,,
2015-04-19,,23.56,23.322,,,,21.936,21.77,21.733,,,,,,,
2015-04-20,,23.821,23.4,,,,21.835,21.521,21.44,,,,,,,
2015-04-21,,23.044,22.661,,,,21.27,21.084,21.083,,,,,,,
2015-04-22,,22.783,22.529,,,,20.951,20.889,20.877,,,,,,,
2015-04-23,,23.474,23.227,,,,21.73,21.545,21.464,,,,,,,
2015-04-24,,24.398,24.032,,,,22.414,22.153,22.009,,,,,,,
2015-04-25,,24.784,24.348,,,,22.671,22.334,22.162,,,,,,,
2015-04-26,,24.806,24.328,,,,22.766,22.531,22.346,,,,,,,
2015-04-27,,25.21,24.722,,,,23.17,22.847,22.61,,,,,,,
2015-04-28,,25.515,24.989,,,,23.053,22.839,22.713,,,,,,,
2015-04-29,,25.133,24.594,,,,22.773,22.502,22.442,,,,,,,
2015-04-30,,25.226,24.635,,,,22.69,22.479,22.367,,,,,,,
2015-05-01,,25.105,24.589,,,,22.923,22.517,22.476,,,,,,,
2015-05-02,,24.406,23.884,,,,22.225,22.082,22.161,,,,,,,
2015-05-03,,24.329,23.878,,,,22.136,21.851,21.908,,,,,,,
2015-05-04,,24.969,24.493,,,,22.804,22.553,22.443,,,,,,,
2015-05-05,,25.454,24.865,,,,22.952,22.722,22.637,,,,,,,
2015-05-06,,25.294,24.67,,,,22.869,22.494,22.413,,,,,,,
2015-05-07,,25.291,24.701,,,,22.988,22.626,22.532,,,,,,,
2015-05-08,,25.129,24.595,,,,22.84,22.588,22.577,,,,,,,
2015-05-09,,24.927,24.382,,,,22.336,22.05,22.006,,,,,,,
2015-05-10,,24.526,24.048,,,,21.965,21.794,21.706,,,,,,,
2015-05-11,,23.141,22.775,,,,20.981,20.866,20.981,,,,,,,
2015-05-12,,24.102,23.682,,,,21.63,21.519,21.567,,,,,,,
2015-05-13,,24.832,24.308,,,,22.254,22.027,22.034,,,,,,,
2015-05-14,,24.274,23.89,,,,21.95,21.927,21.78,,,,,,,
2015-05-15,,23.812,23.356,,,,21.701,21.542,21.606,,,,,,,
2015-05-16,,22.181,21.829,,,,20.647,20.584,20.719,,,,,,,
2015-05-17,,22.733,22.453,,,,21.104,20.949,21.101,,,,,,,
2015-05-18,,22.989,22.635,,,,21.178,21.07,21.181,,,,,,,
2015-05-19,,23.605,23.207,,,,21.635,21.605,21.86,,,,,,,
2015-05-20,,22.756,22.452,,,,21.017,20.914,21.041,,,,,,,
2015-05-21,,24.127,23.827,,,,22.37,22.143,22.358,,,,,,,
2015-05-22,,24.967,24.559,,,,22.854,22.718,22.822,,,,,,,
2015-05-23,,25.131,24.674,,,,22.816,22.677,22.652,,,,,,,
2015-05-24,,25.093,24.671,,,,22.753,22.651,22.659,,,,,,,
2015-05-25,,24.223,23.764,,,,22.046,21.979,21.835,,,,,,,
2015-05-26,,23.893,23.373,,,,21.6,21.513,21.445,,,,,,,
2015-05-27,,23.319,22.964,,,,21.122,20.963,20.987,,,,,,,
2015-05-28,,24.346,23.894,,,,22.23,22.02,22.075,,,,,,,
2015-05-29,,23.498,23.224,,,,21.778,21.535,21.698,,,,,,,
2015-05-30,,23.643,23.453,,,,22.213,21.871,22.15,,,,,,,
2015-05-31,,24.343,24.04,,,,22.543,22.376,22.444,,,,,,,
2015-06-01,,24.684,24.423,,,,22.611,22.344,22.536,,,,,,,
2015-06-02,,23.927,23.547,,,,21.925,21.678,21.806,,,,,,,
2015-06-03,,23.915,23.521,,,,21.927,21.783,21.954,,,,,,,
2015-06-04,,24.799,24.361,,,,22.611,22.42,22.671,,,,,,,
2015-06-05,,25.251,24.645,,,,22.896,22.657,22.904,,,,,,,
2015-06-06,,25.684,25.085,,,,23.309,22.926,23.013,,,,,,,
2015-06-07,,25.293,24.839,,,,23.135,22.824,22.86,,,,,,,
2015-06-08,,25.155,24.678,,,,22.956,22.789,23.005,,,,,,,
2015-06-09,,25.307,24.806,,,,22.926,22.704,22.804,,,,,,,
2015-06-10,24.561,24.425,24.316,23.943,24.067,23.485,22.237,22.271,22.302,,,,,,,
2015-06-11,23.72,23.676,23.304,22.819,22.729,22.416,21.61,21.598,21.662,,,,,,,
2015-06-12,25.006,24.933,24.534,24.102,24.17,23.451,22.709,22.549,22.569,,,,,,,
2015-06-13,25.208,25.052,24.584,24.135,24.131,23.536,22.691,22.556,22.724,,,,,,,
2015-06-14,25.296,25.24,24.841,24.425,24.393,23.931,22.863,22.832,22.88,,,,,,,
2015-06-15,25.189,26.13,24.619,24.19,24.448,23.759,22.72,22.68,22.728,,,,,,,
2015-06-16,25.236,25.126,24.696,24.279,24.514,23.784,22.665,22.698,22.766,,,,,,,
2015-06-17,24.808,24.595,24.384,23.99,23.654,23.365,22.513,22.417,22.334,,,,,,,
2015-06-18,26.218,26.006,25.605,25.101,25.174,24.426,23.351,23.389,23.272,,,,,,,
2015-06-19,25.939,25.807,25.426,24.958,25.028,24.376,23.345,23.299,23.25,,,,,,,
2015-06-20,25.701,25.68,25.287,24.837,25.113,24.303,23.278,23.317,23.264,,,,,,,
2015-06-21,25.481,25.275,24.918,24.415,24.416,23.549,22.495,22.588,22.456,,,,,,,
2015-06-22,23.901,23.61,23.473,23.072,22.82,22.539,21.853,21.722,21.749,,,,,,,
2015-06-23,24.688,24.507,24.243,23.7,23.517,23.126,22.278,22.131,22.211,,,,,,,
2015-06-24,25.452,25.159,24.919,24.458,24.292,23.617,22.452,22.275,22.441,22.453,21.868,21.65,21.536,20.859,21.339,19.42
2015-06-25,25.45,25.263,24.934,24.502,24.155,23.669,22.735,22.64,22.452,22.061,21.451,21.785,21.218,20.692,19.718,18.735
2015-06-26,24.748,24.593,24.112,23.665,23.737,23.2,22.488,22.397,22.245,21.847,21.376,21.757,21.13,20.744,19.976,19.413
2015-06-27,25.375,25.238,24.843,24.334,24.302,23.629,22.943,22.84,22.696,22.361,21.785,22.207,21.475,21.165,20.321,19.766
2015-06-28,25.613,25.404,25.064,24.574,24.336,23.821,23.19,22.963,22.859,22.299,21.84,22.137,21.514,21.156,20.544,19.845
2015-06-29,25.692,25.53,25.143,24.698,24.406,23.705,23.034,22.816,22.636,22.217,21.614,21.972,21.353,21.018,20.012,19.112
2015-06-30,23.521,23.144,23.16,22.885,22.537,22.242,21.732,21.509,21.402,20.941,20.579,20.575,20.214,19.885,19.361,18.624
2015-07-01,23.747,23.602,23.434,22.877,22.955,22.614,22.003,21.852,21.832,21.358,21.004,21.176,20.758,20.46,19.825,19.052
2015-07-02,24.924,24.841,24.62,24.06,24.162,23.609,22.611,22.637,22.549,22.202,21.428,21.933,21.189,20.931,19.877,18.949
2015-07-03,24.825,24.479,24.215,23.813,23.615,22.982,22.246,22.199,22.044,21.637,21.167,21.439,20.846,20.54,19.789,19.068
2015-07-04,25.252,25.217,24.862,24.522,24.268,23.693,22.887,22.756,22.592,22.153,21.518,21.976,21.324,21.006,20.071,19.294
2015-07-05,25.826,25.599,25.208,24.824,24.445,23.946,23.211,23.024,22.664,22.285,21.63,22.004,21.44,20.978,20.095,19.08
2015-07-06,25.051,24.734,24.5,24.136,24.315,23.513,22.763,22.825,22.536,22.097,21.546,21.871,21.26,20.898,19.996,19.115
2015-07-07,25.496,25.388,25.013,24.648,24.526,24.015,23.06,23.046,22.757,22.326,21.834,22.13,21.682,21.199,20.108,19.052
2015-07-08,25.3,24.992,24.734,24.415,24.015,23.676,22.946,22.843,22.588,22.157,21.714,21.899,21.424,20.914,20.024,19.159
2015-07-09,24.923,24.467,24.199,23.664,23.684,23.027,22.359,22.391,22.148,21.733,21.247,21.539,20.957,20.655,19.821,18.965
2015-07-10,25.065,24.792,24.495,24.042,23.798,23.324,22.589,22.466,22.25,21.955,21.253,21.551,21.028,20.73,19.874,19.156
2015-07-11,24.575,24.356,24.248,23.769,23.541,23.087,22.539,22.2,21.948,21.622,21.192,21.392,20.723,20.346,19.619,18.929
2015-07-12,23.157,22.877,22.817,22.466,22.158,21.983,21.457,21.326,21.187,20.758,20.476,20.464,20.166,19.829,19.429,18.616
2015-07-13,24.458,24.754,24.344,23.84,23.592,23.357,22.933,22.43,22.265,21.978,21.276,21.618,20.947,20.732,19.881,19.195
